alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.DAL.duration,420.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.DAL.duration,429.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.DAL.duration,479.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.DAL.duration,485.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.DAL.duration,495.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.DAL.duration,512.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.DAL.duration,540.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.DAL.duration,541.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.DAL.duration,542.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.DAL.duration,597.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.DAL.duration,603.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.DAL.duration,606.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.DAL.duration,610.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.DAL.duration,622.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.DAL.duration,649.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.DAL.duration,660.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.DAL.duration,664.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.DAL.duration,846.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.DCA.duration,595.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.DEN.duration,449.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.DEN.duration,473.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.DEN.duration,512.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.DEN.duration,536.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.DEN.duration,553.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.DEN.duration,567.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.DEN.duration,580.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.DEN.duration,603.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.DEN.duration,639.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.DEN.duration,663.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.DEN.duration,806.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.FLL.duration,446.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.FLL.duration,542.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.FLL.duration,608.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.FLL.duration,698.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.HOU.duration,701.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.HRL.duration,534.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.IND.duration,576.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.IND.duration,736.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.LAS.duration,388.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.LAS.duration,513.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.LAS.duration,531.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.LAS.duration,576.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.LAS.duration,609.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.LAS.duration,616.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.LAS.duration,617.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.LAS.duration,752.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.LAX.duration,496.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.LAX.duration,518.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.LAX.duration,583.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.LAX.duration,586.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.LAX.duration,608.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.LAX.duration,751.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.LAX.duration,755.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.LGA.duration,640.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.LGB.duration,364.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.LIT.duration,574.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.MCI.duration,445.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.MCI.duration,467.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.MCO.duration,551.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.MCO.duration,722.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.MCO.duration,726.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.MCO.duration,755.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.MDW.duration,501.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.MDW.duration,565.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.MDW.duration,568.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.MDW.duration,579.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.MDW.duration,611.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.MDW.duration,623.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.MDW.duration,754.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.MKE.duration,527.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.MKE.duration,784.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.MSP.duration,559.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.OAK.duration,388.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.OAK.duration,416.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.OAK.duration,604.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.OAK.duration,634.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.OKC.duration,549.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.ONT.duration,529.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.ONT.duration,907.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.ONT.duration,909.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.PBI.duration,313.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.PDX.duration,506.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.PDX.duration,557.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.PDX.duration,576.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.PDX.duration,636.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.PDX.duration,682.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.PHL.duration,525.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.PHL.duration,549.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.PHL.duration,650.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.PHX.duration,497.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.PHX.duration,516.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.PHX.duration,523.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.PHX.duration,554.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.PHX.duration,606.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.PHX.duration,709.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.PHX.duration,718.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.PHX.duration,784.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.PHX.duration,815.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.PIT.duration,644.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.RDU.duration,564.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.ROC.duration,474.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.ROC.duration,551.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.SAN.duration,501.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.SAN.duration,561.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.SAN.duration,567.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.SAN.duration,734.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.SAT.duration,476.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.SAT.duration,498.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.SAT.duration,696.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.SEA.duration,1164.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.SEA.duration,607.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.SFO.duration,771.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.SJC.duration,528.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.SJC.duration,643.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.SJC.duration,662.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.SJU.duration,599.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.SJU.duration,610.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.SLC.duration,567.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.SMF.duration,568.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.SMF.duration,634.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.SMF.duration,687.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.SMF.duration,736.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.SNA.duration,415.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.SNA.duration,485.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.STL.duration,473.0
alt.otisalso.FlightInfoService.xlpaocsvc01.retrieveFlightDataBlock.station.TPA.duration,487.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.ABQ.duration,524.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.ABQ.duration,577.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.ATL.duration,614.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.ATL.duration,712.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.AUS.duration,470.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.BNA.duration,500.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.BOI.duration,679.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.BOS.duration,571.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.BOS.duration,645.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.BOS.duration,717.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.BUF.duration,501.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.BUR.duration,456.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.BUR.duration,457.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.BUR.duration,591.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.BWI.duration,372.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.BWI.duration,418.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.BWI.duration,490.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.BWI.duration,496.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.BWI.duration,500.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.BWI.duration,506.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.BWI.duration,549.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.BWI.duration,630.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.BWI.duration,698.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.BWI.duration,778.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.BWI.duration,917.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.CLE.duration,496.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.CLE.duration,586.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.CMH.duration,383.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.CMH.duration,492.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.DAL.duration,415.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.DAL.duration,446.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.DAL.duration,455.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.DAL.duration,511.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.DAL.duration,525.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.DAL.duration,549.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.DAL.duration,585.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.DAL.duration,590.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.DAL.duration,600.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.DCA.duration,526.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.DCA.duration,573.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.DEN.duration,435.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.DEN.duration,461.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.DEN.duration,484.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.DEN.duration,502.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.DEN.duration,546.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.DEN.duration,549.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.DEN.duration,626.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.DEN.duration,638.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.DEN.duration,755.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.DEN.duration,776.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.FLL.duration,576.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.HOU.duration,470.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.HOU.duration,518.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.HOU.duration,602.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.HOU.duration,615.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.HOU.duration,940.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.HRL.duration,534.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.IND.duration,750.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.LAS.duration,502.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.LAS.duration,520.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.LAS.duration,564.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.LAS.duration,564.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.LAS.duration,574.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.LAS.duration,688.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.LAS.duration,732.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.LAS.duration,734.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.LAS.duration,905.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.LAX.duration,539.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.LGB.duration,971.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.LIT.duration,434.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.MCI.duration,468.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.MCI.duration,583.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.MCO.duration,583.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.MCO.duration,842.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.MCO.duration,874.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.MDW.duration,1021.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.MDW.duration,437.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.MDW.duration,489.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.MDW.duration,499.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.MDW.duration,502.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.MDW.duration,531.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.MDW.duration,572.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.MDW.duration,754.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.MKE.duration,468.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.MKE.duration,485.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.MSP.duration,636.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.MSP.duration,740.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.MSY.duration,499.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.OAK.duration,386.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.OAK.duration,695.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.OKC.duration,414.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.ONT.duration,590.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.PBI.duration,350.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.PHL.duration,536.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.PHL.duration,648.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.PHX.duration,442.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.PHX.duration,466.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.PHX.duration,511.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.PHX.duration,520.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.PHX.duration,535.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.PHX.duration,564.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.PHX.duration,593.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.PHX.duration,614.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.PHX.duration,804.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.PVD.duration,501.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.PVD.duration,516.0
alt.otisalso.FlightInfoService.xlpaocsvc02.retrieveFlightDataBlock.station.PVD.duration,607.0
